,Unnamed: 0,hypothesis,context,img_id,hypothesis_avg_overall_blv_rating,reference_count,references,hypothesis_avg_overall_sighted_rating,hypothesis_length,avg_reference_length,max_reference_length,min_reference_length,Bleu_1,Bleu_2,Bleu_3,Bleu_4,METEOR,ROUGE_L,Spice
1816,1817,A building that looks like is made of concrete and steel. It has multiple roof shapes from A-frame to cone shaped.,Roof,church19,4.25,2,"A church is shown with a domed roof and dramatic spires|In the photo you can see a huge cathedral of Gothic architecture in the middle of what appears to be trees, or an elaborate garden. The colors of the cathedral range from ivory to light emerald, without becoming intense. Although it is not done directly incapié, the photo frames the roof of the cathedral.",2.33333333333333,114,180.5,306,55,0.0430139268117822,5.26810862610807e-10,1.2352704794595259e-12,6.062978210252178e-14,0.06587954862455382,0.10781194768469424,
1817,1818,A church is shown with a domed roof and dramatic spires,Roof,church19,4.0,1,"In the photo you can see a huge cathedral of Gothic architecture in the middle of what appears to be trees, or an elaborate garden. The colors of the cathedral range from ivory to light emerald, without becoming intense. Although it is not done directly incapié, the photo frames the roof of the cathedral.",3.7,55,306.0,306,306,0.00547056217611126,1.047532904410323e-10,2.9026772038745767e-13,1.57362920521264e-14,0.019598236158745716,0.05497972059486255,
1818,1819,A church is shown with a domed roof and dramatic spires,Roof,church19,4.0,1,A building that looks like is made of concrete and steel. It has multiple roof shapes from A-frame to cone shaped.,3.7,55,114.0,114,114,0.14650557143850196,2.4295200507795546e-09,6.416946721587635e-12,3.396413332206466e-13,0.0632768361581921,0.17749757516973808,
1819,1820,A church is shown with a domed roof and dramatic spires,Roof,church19,4.0,2,"In the photo you can see a huge cathedral of Gothic architecture in the middle of what appears to be trees, or an elaborate garden. The colors of the cathedral range from ivory to light emerald, without becoming intense. Although it is not done directly incapié, the photo frames the roof of the cathedral.|A building that looks like is made of concrete and steel. It has multiple roof shapes from A-frame to cone shaped.",3.7,55,210.0,306,114,0.18313196429812745,2.7162859931209124e-09,6.912446310537384e-12,3.591269856241527e-13,0.0632768361581921,0.17749757516973808,
1820,1821,"In the photo you can see a huge cathedral of Gothic architecture in the middle of what appears to be trees, or an elaborate garden. The colors of the cathedral range from ivory to light emerald, without becoming intense. Although it is not done directly incapié, the photo frames the roof of the cathedral.",Roof,church19,4.25,1,A church is shown with a domed roof and dramatic spires,3.0,306,55.0,55,55,0.05555555555452677,1.0238251947041135e-09,2.721548598442292e-12,1.410001343225771e-13,0.05412719891745602,0.06987399770904926,
1821,1822,"In the photo you can see a huge cathedral of Gothic architecture in the middle of what appears to be trees, or an elaborate garden. The colors of the cathedral range from ivory to light emerald, without becoming intense. Although it is not done directly incapié, the photo frames the roof of the cathedral.",Roof,church19,4.25,1,A building that looks like is made of concrete and steel. It has multiple roof shapes from A-frame to cone shaped.,3.0,306,114.0,114,114,0.09259259259087793,1.321752642838866e-09,3.2267526625479006e-12,1.6020708329183086e-13,0.10049501285986837,0.08689458689458689,
1822,1823,"In the photo you can see a huge cathedral of Gothic architecture in the middle of what appears to be trees, or an elaborate garden. The colors of the cathedral range from ivory to light emerald, without becoming intense. Although it is not done directly incapié, the photo frames the roof of the cathedral.",Roof,church19,4.25,2,A church is shown with a domed roof and dramatic spires|A building that looks like is made of concrete and steel. It has multiple roof shapes from A-frame to cone shaped.,3.0,306,84.5,114,55,0.11111111110905351,1.447907475849832e-09,3.4289363674893326e-12,1.6767836295274806e-13,0.07937908429200896,0.0989456609894566,
1823,1824,"A vintage church building is shown. The building is created out of square tan colored stone with rectangular brick accenting each layer of stone. The church building is constructed on a tiled floor in a lighter tan color. Portions of the roof are flat and there are separated domed, arched sections that are made in varying levels. Three of these sections have large, bright golden crosses on top of them. There are no visible windows but there are sections that contain five small, round holes that may be a window of some type",Roof,church8,4.5,1,a church building,3.6,528,17.0,17,17,0.03225806451578218,0.01872514715662603,1.5677243197115805e-07,4.548745555576051e-10,0.08383771506103871,0.05014385532264693,
1824,1825,"There is a table set for dinner. The meal consists of some chicken, fruit, potatoes, salad, etc. There is also a picnic patterned placemet over the wood table.",Tableware,laid_table12,3.5,1,"A table with plates, cups, bowls, spoons, forks, and knives on it.",3.125,159,66.0,66,66,0.035714285713010246,1.1501092655287552e-09,3.705398762706287e-12,2.1239349525504128e-13,0.10186583391296002,0.053886925795053005,
1825,1826,"There is a table set for dinner. The meal consists of some chicken, fruit, potatoes, salad, etc. There is also a picnic patterned placemet over the wood table.",Tableware,laid_table12,3.5,1,A dinner party with many plates of food set on top of a decorated table. There is silverware and white plates and bowls containing food.,3.125,159,136.0,136,136,0.21428571427806126,0.08908708063423425,6.733156396368319e-07,1.8693000799253375e-09,0.142392572996198,0.15250000000000002,
1826,1827,"There is a table set for dinner. The meal consists of some chicken, fruit, potatoes, salad, etc. There is also a picnic patterned placemet over the wood table.",Tableware,laid_table12,3.5,2,"A table with plates, cups, bowls, spoons, forks, and knives on it.|A dinner party with many plates of food set on top of a decorated table. There is silverware and white plates and bowls containing food.",3.125,159,101.0,136,66,0.24999999999107145,0.09622504486143743,7.088172837787079e-07,1.9427446513107765e-09,0.142392572996198,0.15250000000000002,
1827,1828,"The image is that of a restaurant's kitchen. There are five cooks and one chef. The cooks and chef are preparing multiple, similar meals on a table. To the left of the chef and cooks is the kitchen, whose equipment is of stainless steel. Behind the equipment is the material needed to prepare the food.",Tableware,laid_table3,3.75,1,"a group of chefs in a kitchen getting meals ready for an event , they are all dressed in white",3.4,302,94.0,94,94,0.09090909090743804,1.2974982402453959e-09,3.1669841886066322e-12,1.5721123718963632e-13,0.10932376595834045,0.0873508353221957,
1828,1829,"The image is that of a restaurant's kitchen. There are five cooks and one chef. The cooks and chef are preparing multiple, similar meals on a table. To the left of the chef and cooks is the kitchen, whose equipment is of stainless steel. Behind the equipment is the material needed to prepare the food.",Tableware,laid_table3,3.75,1,dishes on a table,3.4,302,17.0,17,17,0.036363636362975224,0.025949964804907934,2.3334539013045796e-07,7.030700263657399e-10,0.1064384112821071,0.08031599736668861,
1829,1830,"The image is that of a restaurant's kitchen. There are five cooks and one chef. The cooks and chef are preparing multiple, similar meals on a table. To the left of the chef and cooks is the kitchen, whose equipment is of stainless steel. Behind the equipment is the material needed to prepare the food.",Tableware,laid_table3,3.75,1,"There is a group of seven people (one woman, six men) working in an industrial kitchen setting. These seven people are surrounding a very long, then rectangular black table. The table contains a large amount of white dishes that have a small amount of food on each plate. The people are adding items to each place. Five of the people are wearing server uniforms. One man is wearing a grey hooded sweatshirt and one man is wearing a black shirt",3.4,302,443.0,443,443,0.23081324324261837,0.07366228530320103,4.0204004053602347e-07,9.437337779013308e-10,0.09902790527185729,0.12902467685076383,
1830,1831,"The image is that of a restaurant's kitchen. There are five cooks and one chef. The cooks and chef are preparing multiple, similar meals on a table. To the left of the chef and cooks is the kitchen, whose equipment is of stainless steel. Behind the equipment is the material needed to prepare the food.",Tableware,laid_table3,3.75,2,"a group of chefs in a kitchen getting meals ready for an event , they are all dressed in white|dishes on a table",3.4,302,55.5,94,17,0.10909090908892564,0.044946657496724725,3.3654228864886753e-07,9.252921909857738e-10,0.11940177092923059,0.13844757149341805,
